edge_type_id target_query source_query distance_range target_sections dynamics_params syn_weight delay model_template
163 node_type_id=='486502127' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 5.21628191549e-07 1.7 exp2syn
164 node_type_id=='474626527' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.00016345984188999998 1.7 exp2syn
165 node_type_id=='313862167' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000162911596495 1.7 exp2syn
166 node_type_id=='473016550' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000541938022949 1.7 exp2syn
167 node_type_id=='485058595' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000488084241135 1.7 exp2syn
168 node_type_id=='318733871' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 6.45497642608e-06 1.7 exp2syn
169 node_type_id=='318808427' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.923984297210001e-06 1.7 exp2syn
170 node_type_id=='321906005' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000496764761999 1.7 exp2syn
171 node_type_id=='370351753' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 7.23018451543e-06 1.7 exp2syn
172 node_type_id=='386049446' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 5.69716655102e-06 1.7 exp2syn
173 node_type_id=='397351623' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.87646742159e-07 1.7 exp2syn
174 node_type_id=='422738880' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.17393521863e-06 1.7 exp2syn
175 node_type_id=='475459689' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.66891006902e-06 1.7 exp2syn
176 node_type_id=='476455864' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 6.0295255118e-06 1.7 exp2syn
177 node_type_id=='476457450' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.6285060701300004e-06 1.7 exp2syn
178 node_type_id=='314804042' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 2.19446294981e-06 1.7 exp2syn
179 node_type_id=='314822529' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.50418991462e-05 1.7 exp2syn
180 node_type_id=='314831019' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.2328876098799997e-06 1.7 exp2syn
181 node_type_id=='320207387' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 4.87421651171e-06 1.7 exp2syn
182 node_type_id=='323865917' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 1.8150290544599998e-06 1.7 exp2syn
183 node_type_id=='324025297' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 1.8366257082400002e-06 1.7 exp2syn
184 node_type_id=='349621141' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 5.07176531485e-06 1.7 exp2syn
185 node_type_id=='354190013' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.34070647575e-06 1.7 exp2syn
186 node_type_id=='468120757' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 5.3440996316099995e-06 1.7 exp2syn
