timestamps population node_ids
1.0750000000999982 column 521
6.075000000100053 column 521
11.075000000099905 column 521
16.10000000009962 column 521
21.10000000009933 column 521
26.100000000099048 column 521
31.100000000098767 column 521
36.10000000009965 column 521
41.10000000010079 column 521
46.10000000010192 column 521
