timestamps population node_ids
84.40000000009948 slice 157
156.80000000009537 slice 157
243.20000000009043 slice 195
299.4000000000996 slice 195
324.0000000001052 slice 127
343.2000000001095 slice 195
401.00000000012267 slice 83
