% Model:              9.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 12 2023, 01:18
% Dimension:          3
% Nodes:              40982
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-6.000000000000072        178.0000000000001        4.999999999999963        52.28437293946951
-9.762365924686485        179.77010129940788       5                        52.28437295633229
-8.000000000000075        176.00000000000017       4.999999999999963        52.28437293763385
-8.28710989555618         181.30979572398508       9.566650390624982        51.55062099979704
-13.262281963165416       179.81820042917025       9.566650390625002        51.57191192374817
-6.000000000000076        182.96135976441698       4.999999999999963        52.284372965147114
-3.4876067236036623       181.56409715167797       8.96484374999998         51.30771281799602
25.99999999999996         178.0000000000001        4.999999999999963        50.96030446528953
23.999999999999957        176.00000000000017       4.999999999999963        50.96030446604609
28.459230049895048        173.52446862978258       5                        49.562400662417026
26.29160412390771         176.02463381645393       8.486617737615717        49.92860459435416
22.23616110260593         179.77103632893312       5                        50.960304482852685
127.7875766684129         179.76632460296707       5                        46.529968851629164
125.99999999999994        176.00000000000017       4.999999999999963        46.52996885240169
128.92844555434309        179.7712281187526        7.805353243156414        46.54025849300556
123.99999999999993        178.0000000000001        4.999999999999963        46.529968852652146
-8.000000000000075        206.00000000000014       4.999999999999963        52.28437313612737
-6.000000000000077        204.00000000000017       4.999999999999963        52.28437312057888
-9.94058343384101         205.49237836965483       9.672851562499996        53.90758517781757
-9.541338664793136        202.4486999713869        5                        52.284373104163514
-13.233752184161428       206.00000000000014       5                        52.28437313029782
-9.020875668940285        210.910915625293         5                        56.13128168938369
-6.1222494949545165       201.86530476716115       8.823242187499979        52.950483498405895
-24.000000000000078       176.00000000000017       4.999999999999963        52.28437293067863
-22.212423331587203       179.76632460296693       5                        52.284372953979066
-22.703822907547316       176.93969830576978       10.543736441153056       51.07426051995162
-18.76624781583873        176.0000000000001        4.999999999999963        52.28437294265548
-26.000000000000078       178.0000000000001        4.999999999999963        52.284372935046534
-22.84958721371435        171.18932837997772       5                        50.593029668331646
-27.929429103335313       171.1111383841656        11.513671875000002       50.13815926171468
-26.700462735178142       183.38032868525067       10.026855468749998       51.387155645995115
-30.21439866570297        181.31343126970302       5                        51.12480064669263
-27.480111285429757       177.43193545590012       10.768260806526554       50.81315228672168
-27.70535362856556        174.0038647150942        5                        50.72092671905945
-32.15739856770252        177.0462034588183        5                        50.544170184286074
-26.00000000000007        204.00000000000017       4.999999999999963        52.28437312317095
-24.000000000000092       206.00000000000017       5                        52.28437313989058
-28.78062001143757        207.686806582527         10.8056640625            54.42983303661263
-27.262050079751234       203.1416030140032        10.72058057716995        53.33714037899845
-21.473659441533183       200.99205492459453       11.493195274645268       53.05040686902823
-21.526027971914807       201.52051522712256       5                        52.28437309864297
-27.72111540161447        208.08983934720032       5                        54.50994245160148
5.99999999999993          178.0000000000001        5                        50.96030449419725
7.999999999999971         176.0000000000001        5                        50.960304489877565
6.915677597022557         177.68587801582143       9.412691525473079        50.57130371588013
3.711095237996993         175.2663853540875        5                        50.535936951586045
9.775901650626224         179.76087749987124       5                        50.96030449881665
13.233752184161323        176.0000000000001        5                        50.960304487501865
5.0848470312431004        170.57138399007243       5                        50.06806607212376
12.633826291503285        173.01158442083417       11.065876177012175       50.018321138889554
1.9848758295597153        176.09905689620138       7.78559718569182         50.59698481033556
3.8564274868295425        182.1457894385242        8.686022668320053        50.923188774515886
5.999999999999931         182.9613597644169        5                        50.96030450919773
-8.588887731054697        173.98335892559433       10.735796921913414       50.755173192239006
-6.097169692691153        171.19119292426458       5                        50.5232374364614
-3.648175447286945        174.70080510810473       5                        50.890260446761935
-10.733798043761773       170.49822615135474       5                        50.55741166855948
-13.23375218416142        176.00000000000006       4.999999999999961        52.28437294386636
-1.2362932937285631       179.97267446303772       12.350288068012253       50.876632142183105
-10.574219791112286       179.65823168355314       14.133300781250002       51.07072518538721
122.43455550938417        177.29363353544377       11.467553067558493       46.6132312112393
122.29257667547927        174.0294755241846        5                        46.60377634659675
-7.46292288205352         211.24177500854438       9.672851562499996        56.16903140173665
5.999999999999956         204.00000000000017       4.999999999999963        50.96030461158427
7.999999999999957         206.00000000000017       4.999999999999963        50.960304617101706
7.647268805562837         204.19465570280772       8.907341982671934        52.116789465623235
10.476393728383684        201.51873624039993       5                        50.96030458359717
3.653832705274347         207.27254920394475       5                        53.36844169291464
-5.999999999999991        232                      4.999999999999993        92.34499225665022
-4.261170915125846        229.8372924671695        7.561700994318179        71.72943443856182
-7.999999999999991        229.99999999999997       4.999999999999993        92.34499225665022
-3.0918068033444257       227.90222305981928       5                        68.26506233378795
5.999999999999997         232                      4.999999999999993        57.271772788007254
4.4193803638134455        230.33635606328147       5                        60.45850972476158
6.682423188249847         232.52637479218606       9.129423318827357        59.452241620585916
2.646522059111973         233.59817219314124       5                        63.32968182345796
8.00000000000001          229.99999999999997       4.999999999999993        57.271772771843914
