% Model:              9.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 12 2023, 01:19
% Dimension:          3
% Nodes:              40982
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-6.000000000000072        178.0000000000001        4.999999999999963        52.44889497030545
-9.762365924686485        179.77010129940788       5                        52.4488949861398
-8.000000000000075        176.00000000000017       4.999999999999963        52.44889496819535
-8.28710989555618         181.30979572398508       9.566650390624982        51.759152415868805
-13.262281963165416       179.81820042917025       9.566650390625002        51.756118668986566
-6.000000000000076        182.96135976441698       4.999999999999963        52.44889499550858
-3.4876067236036623       181.56409715167797       8.96484374999998         51.554222619072995
25.99999999999996         178.0000000000001        4.999999999999963        51.323332617711614
23.999999999999957        176.00000000000017       4.999999999999963        51.32333261833104
28.459230049895048        173.52446862978258       5                        49.96926679163788
26.29160412390771         176.02463381645393       8.486617737615717        50.32657069013836
22.23616110260593         179.77103632893312       5                        51.32333263473111
127.7875766684129         179.76632460296707       5                        47.41861996921481
125.99999999999994        176.00000000000017       4.999999999999963        47.418619969332624
128.92844555434309        179.7712281187526        7.805353243156414        47.41984327727446
123.99999999999993        178.0000000000001        4.999999999999963        47.41861996960063
-8.000000000000075        206.00000000000014       4.999999999999963        52.44889516697155
-6.000000000000077        204.00000000000017       4.999999999999963        52.44889515162494
-9.94058343384101         205.49237836965483       9.672851562499996        54.10947870634556
-9.541338664793136        202.4486999713869        5                        52.44889513425175
-13.233752184161428       206.00000000000014       5                        52.448895159738086
-9.020875668940285        210.910915625293         5                        56.34348332547348
-6.1222494949545165       201.86530476716115       8.823242187499979        53.169586339356904
-24.000000000000078       176.00000000000017       4.999999999999963        52.44889495723465
-22.212423331587203       179.76632460296693       5                        52.44889498129526
-22.703822907547316       176.93969830576978       10.543736441153056       51.2092855337609
-18.76624781583873        176.0000000000001        4.999999999999963        52.44889497060091
-26.000000000000078       178.0000000000001        4.999999999999963        52.44889496134279
-22.84958721371435        171.18932837997772       5                        50.72214891631099
-27.929429103335313       171.1111383841656        11.513671875000002       50.2186947547347
-26.700462735178142       183.38032868525067       10.026855468749998       51.49115311320622
-30.21439866570297        181.31343126970302       5                        51.19176505209669
-27.480111285429757       177.43193545590012       10.768260806526554       50.90403057207638
-27.70535362856556        174.0038647150942        5                        50.81090830320256
-32.15739856770252        177.0462034588183        5                        50.57912426047631
-26.00000000000007        204.00000000000017       4.999999999999963        52.44889514910993
-24.000000000000092       206.00000000000017       5                        52.44889516593843
-28.78062001143757        207.686806582527         10.8056640625            54.490042716919696
-27.262050079751234       203.1416030140032        10.72058057716995        53.42306318288695
-21.473659441533183       200.99205492459453       11.493195274645268       53.19145730474293
-21.526027971914807       201.52051522712256       5                        52.44889512585415
-27.72111540161447        208.08983934720032       5                        54.58702278247398
5.99999999999993          178.0000000000001        5                        51.32333264466986
7.999999999999971         176.0000000000001        5                        51.3233326404211
6.915677597022557         177.68587801582143       9.412691525473079        50.9100209512112
3.711095237996993         175.2663853540875        5                        50.85292416917946
9.775901650626224         179.76087749987124       5                        51.3233326497821
13.233752184161323        176.0000000000001        5                        51.32333263871334
5.0848470312431004        170.57138399007243       5                        50.3902175879019
12.633826291503285        173.01158442083417       11.065876177012175       50.38143977441192
1.9848758295597153        176.09905689620138       7.78559718569182         50.89900269460057
3.8564274868295425        182.1457894385242        8.686022668320053        51.241589289949694
5.999999999999931         182.9613597644169        5                        51.3233326598948
-8.588887731054697        173.98335892559433       10.735796921913414       50.978980002451166
-6.097169692691153        171.19119292426458       5                        50.76170162481515
-3.648175447286945        174.70080510810473       5                        51.13659223434236
-10.733798043761773       170.49822615135474       5                        50.76572484958586
-13.23375218416142        176.00000000000006       4.999999999999961        52.448894973215815
-1.2362932937285631       179.97267446303772       12.350288068012253       51.15551158474023
-10.574219791112286       179.65823168355314       14.133300781250002       51.286405799534464
122.43455550938417        177.29363353544377       11.467553067558493       47.45189178997163
122.29257667547927        174.0294755241846        5                        47.43832272581702
-7.46292288205352         211.24177500854438       9.672851562499996        56.39784055235372
5.999999999999956         204.00000000000017       4.999999999999963        51.32333276301351
7.999999999999957         206.00000000000017       4.999999999999963        51.323332768661075
7.647268805562837         204.19465570280772       8.907341982671934        52.46167366843996
10.476393728383684        201.51873624039993       5                        51.32333273561646
3.653832705274347         207.27254920394475       5                        53.683406349192076
-5.999999999999991        232                      4.999999999999993        92.48180504941946
-4.261170915125846        229.8372924671695        7.561700994318179        71.95466262880828
-7.999999999999991        229.99999999999997       4.999999999999993        92.48180504941946
-3.0918068033444257       227.90222305981928       5                        68.50710035176586
5.999999999999997         232                      4.999999999999993        57.628973298402286
4.4193803638134455        230.33635606328147       5                        60.77805153350783
6.682423188249847         232.52637479218606       9.129423318827357        59.784130172441
2.646522059111973         233.59817219314124       5                        63.62949116091318
8.00000000000001          229.99999999999997       4.999999999999993        57.62897328234733
9.807617192180262         233.8408147256269        4.999999999999993        57.62897325463803
11.373164261085238        230.49165328940964       7.627625038266923        57.681488488835846
126                       229.99999999999997       4.999999999999993        47.426757202873944
124.00000000000003        232                      4.999999999999993        47.426757203118946
121.92813282038709        228.0386850689282        5                        47.53530871226575
122.76963850709103        228.4676681120601        8.310815323833578        47.52895421991789
143.99999999999994        178.0000000000001        4.999999999999963        47.41861996577182
141.99999999999991        176.00000000000017       4.999999999999963        47.41861996590102
142.97599053350018        180.41881700829413       9.79822164175968         47.35606288657551
140.2376340753135         179.77010129940788       5                        47.41861996712168
143.99999999999994        204.00000000000017       4.999999999999963        47.41861996767273
141.99999999999991        206.00000000000014       4.999999999999963        47.41861996781023
140.45866133520684        202.4486999713869        5                        47.418619968444894
144.44049717755476        204.18137450580372       10.606413990698119       47.358658514384985
144.98712358981052        207.9807095626367        5                        47.361183683600295
157.99999999999997        206.00000000000017       4.999999999999963        47.18756746012583
155.99999999999997        204.00000000000017       4.999999999999963        47.187567460349506
160.47267672528025        201.52138044487822       5                        47.18756745926505
159.09227740661075        204.0577994343737        9.886876476337745        47.21972242079779
141.99999999999997        229.99999999999997       4.999999999999993        47.42675719803037
144                       232                      4.999999999999993        47.42675719767067
140.1871726040541         233.8170781217559        5                        47.4267571987144
143.31628724048818        229.44241022044793       9.768332093035442        47.37427499554829
146.34624254543257        228.2804462458906        5                        47.34820365095249
128.1582807745038         230.13095411792398       8.877124926630193        47.47073636472699
127.88211418452076        233.86761793398705       5                        47.426757201826256
155.48005452956107        209.59417135124738       10.878347230882138       47.257885121764964
153.70576481529832        207.31073208376787       5                        47.26314412239093
156                       232                      4.999999999999993        47.16641363222388
154.2350768202592         228.6029405639169        5                        47.25191296846278
158                       229.99999999999997       4.999999999999993        47.1664136321514
153.77928020966314        229.49837032629142       9.649792158779256        47.263277685219094
156.8606047006774         234.02471203928408       9.402167120350155        47.2218073947148
159.80761719218023        233.8408147256269        4.999999999999993        47.16641363116578
-7.571442246871337        233.3876288809881        9.672851562499995        76.44598078756398
-9.812827395945796        233.8170781217561        5                        92.48180504941946
5.999999999999997         236.96135976441718       4.999999999999994        57.62897332204656
-1.424669712564608        203.71657405625345       5                        53.423632359275025
-3.6497788096865946       208.02774022200583       5                        54.73825212904932
-3.4287110553788946       204.87411384365043       11.088867187499996       53.91996776713379
-2.6400524092206723       200.96926815989661       5                        52.91506250884783
-6.244498989908955        199.7306095343221        12.646484374999998       53.03022694585456
-10.339828202888883       208.53605676792273       14.345703124999996       55.33008401909372
-22.11788581547932        233.86761793398705       5                        92.48180504941946
-23.99999999999999        229.99999999999997       4.999999999999993        92.48180504941946
-20.65757873565361        233.640503807411         9.216109531377654        80.16427607736746
-25.999999999999996       232                      4.999999999999993        92.48180504941946
-27.265200568941864       230.34907340108498       9.849853515625           70.29897276863129
-28.04223889631764        228.05132872157964       5                        69.88587536706088
-26.096325430399464       232.18694473748576       0                        47.52942354701432
-29.377551302494602       229.89707576705896       -4.53125                 47.563641735457274
-24.823434388921974       227.1584701300282        0                        47.415709782149214
-31.483901274587822       228.99598315520478       0                        47.63100351381287
-21.626037609552          258.7180501489992        0                        47.66520227370129
-25.360554692474047       257.25726735301          0                        47.78331616415279
-24.374773566898327       261.2520925806974        0                        47.766101092797044
-22.78689796108608        256.9943600739051        -4.7509488553711865      47.67215680371475
23.999999999999957        206.00000000000017       4.999999999999963        51.323332718480856
25.99999999999993         204.00000000000017       5                        51.32333271326736
27.733775765390902        207.9142417743841        5                        51.56672677832495
