% Model:              9.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 12 2023, 01:18
% Dimension:          3
% Nodes:              40982
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-6.000000000000072        178.0000000000001        4.999999999999963        52.44015448568222
-9.762365924686485        179.77010129940788       5                        52.440154501809275
-8.000000000000075        176.00000000000017       4.999999999999963        52.44015448361131
-8.28710989555618         181.30979572398508       9.566650390624982        51.73393228426654
-13.262281963165416       179.81820042917025       9.566650390625002        51.73614940549297
-6.000000000000076        182.96135976441698       4.999999999999963        52.4401545110765
-3.4876067236036623       181.56409715167797       8.96484374999998         51.52213606617724
25.99999999999996         178.0000000000001        4.999999999999963        51.28885242664579
23.999999999999957        176.00000000000017       4.999999999999963        51.28885242721155
28.459230049895048        173.52446862978258       5                        49.94210254863787
26.29160412390771         176.02463381645393       8.486617737615717        50.294655062388635
22.23616110260593         179.77103632893312       5                        51.288852443537316
127.7875766684129         179.76632460296707       5                        47.360470543662636
125.99999999999994        176.00000000000017       4.999999999999963        47.36047054411778
128.92844555434309        179.7712281187526        7.805353243156414        47.36880010953778
123.99999999999993        178.0000000000001        4.999999999999963        47.36047054438155
-8.000000000000075        206.00000000000014       4.999999999999963        52.44015468231407
-6.000000000000077        204.00000000000017       4.999999999999963        52.44015466692274
-9.94058343384101         205.49237836965483       9.672851562499996        54.08871634409078
-9.541338664793136        202.4486999713869        5                        52.44015464979115
-13.233752184161428       206.00000000000014       5                        52.44015467547938
-9.020875668940285        210.910915625293         5                        56.323346372197946
-6.1222494949545165       201.86530476716115       8.823242187499979        53.14574105835049
-24.000000000000078       176.00000000000017       4.999999999999963        52.44015447377472
-22.212423331587203       179.76632460296693       5                        52.44015449763959
-22.703822907547316       176.93969830576978       10.543736441153056       51.20356399977293
-18.76624781583873        176.0000000000001        4.999999999999963        52.44015448670791
-26.000000000000078       178.0000000000001        4.999999999999963        52.44015447801114
-22.84958721371435        171.18932837997772       5                        50.71909568477496
-27.929429103335313       171.1111383841656        11.513671875000002       50.231987957489984
-26.700462735178142       183.38032868525067       10.026855468749998       51.500271469654514
-30.21439866570297        181.31343126970302       5                        51.21994508726117
-27.480111285429757       177.43193545590012       10.768260806526554       50.916189997833584
-27.70535362856556        174.0038647150942        5                        50.82612105256379
