time	amplitude
92472.0	-0.9527898884018489
92473.0	-0.9530253498157604
92474.0	-0.9532596368609707
92475.0	-0.9534927553946683
92476.0	-0.9537247112448284
92477.0	-0.9539555102103594
92478.0	-0.9541851580612475
92479.0	-0.954413660538701
92480.0	-0.9546410233552938
92481.0	-0.9548672521951078
92482.0	-0.9550923527138762
92483.0	-0.9553163305391235
92484.0	-0.9555391912703068
92485.0	-0.9557609404789563
92486.0	-0.9559815837088137
92487.0	-0.9562011264759711
92488.0	-0.9564195742690094
92489.0	-0.9566369325491344
92490.0	-0.9568532067503147
92491.0	-0.9570684022794166
92492.0	-0.9572825245163394
92493.0	-0.9574955788141502
92494.0	-0.9577075704992176
92495.0	-0.9579185048713448
92496.0	-0.958128387203902
92497.0	-0.9583372227439585
92498.0	-0.9585450167124137
92499.0	-0.9587517743041275
92500.0	-0.9589575006880506
92501.0	-0.9591622010073533
92502.0	-0.9593658803795542
92503.0	-0.9595685438966481
92504.0	-0.9597701966252338
92505.0	-0.9599708436066398
92506.0	-0.9601704898570509
92507.0	-0.9603691403676342
92508.0	-0.9605668001046626
92509.0	-0.9607634740096396
92510.0	-0.9609591669994234
92511.0	-0.9611538839663488
92512.0	-0.9613476297783501
92513.0	-0.9615404092790827
92514.0	-0.9617322272880442
92515.0	-0.9619230886006949
92516.0	-0.9621129979885772
92517.0	-0.9623019601994361
92518.0	-0.9624899799573365
92519.0	-0.9626770619627822
92520.0	-0.962863210892833
92521.0	-0.963048431401222
92522.0	-0.9632327281184714
92523.0	-0.963416105652009
92524.0	-0.9635985685862822
92525.0	-0.9637801214828743
92526.0	-0.9639607688806169
92527.0	-0.9641405152957045
92528.0	-0.964319365221807
92529.0	-0.9644973231301814
92530.0	-0.9646743934697852
92531.0	-0.9648505806673857
92532.0	-0.9650258891276724
92533.0	-0.9652003232333655
92534.0	-0.965373887345327
92535.0	-0.9655465858026687
92536.0	-0.965718422922861
92537.0	-0.9658894030018409
92538.0	-0.9660595303141193
92539.0	-0.9662288091128877
92540.0	-0.9663972436301251
92541.0	-0.9665648380767031
92542.0	-0.9667315966424915
92543.0	-0.9668975234964634
92544.0	-0.9670626227867984
92545.0	-0.9672268986409878
92546.0	-0.9673903551659362
92547.0	-0.9675529964480654
92548.0	-0.9677148265534157
92549.0	-0.9678758495277484
92550.0	-0.9680360693966462
92551.0	-0.968195490165614
92552.0	-0.9683541158201796
92553.0	-0.9685119503259925
92554.0	-0.9686689976289234
92555.0	-0.9688252616551633
92556.0	-0.9689807463113209
92557.0	-0.9691354554845206
92558.0	-0.9692893930425
92559.0	-0.9694425628337058
92560.0	-0.969594968687391
92561.0	-0.9697466144137098
92562.0	-0.9698975038038132
92563.0	-0.9700476406299439
92564.0	-0.9701970286455304
92565.0	-0.9703456715852806
92566.0	-0.9704935731652761
92567.0	-0.9706407370830639
92568.0	-0.9707871670177496
92569.0	-0.9709328666300893
92570.0	-0.9710778395625808
92571.0	-0.9712220894395549
92572.0	-0.9713656198672663
92573.0	-0.971508434433983
92574.0	-0.9716505367100765
92575.0	-0.9717919302481113
92576.0	-0.9719326185829331
92577.0	-0.9720726052317576
92578.0	-0.9722118936942585
92579.0	-0.9723504874526543
92580.0	-0.9724883899717964
92581.0	-0.9726256046992549
92582.0	-0.972762135065405
92583.0	-0.9728979844835133
92584.0	-0.973033156349822
92585.0	-0.9731676540436349
92586.0	-0.9733014809274014
92587.0	-0.9734346403468006
92588.0	-0.9735671356308249
92589.0	-0.973698970091863
92590.0	-0.9738301470257837
92591.0	-0.9739606697120171
92592.0	-0.974090541413637
92593.0	-0.9742197653774429
92594.0	-0.9743483448340404
92595.0	-0.9744762829979228
92596.0	-0.9746035830675508
92597.0	-0.9747302482254326
92598.0	-0.974856281638204
92599.0	-0.9749816864567069
92600.0	-0.975106465816068
92601.0	-0.9752306228357781
92602.0	-0.9753541606197689
92603.0	-0.9754770822564917
92604.0	-0.9755993908189935
92605.0	-0.975721089364995
92606.0	-0.9758421809369662
92607.0	-0.9759626685622024
92608.0	-0.9760825552529009
92609.0	-0.9762018440062348
92610.0	-0.9763205378044295
92611.0	-0.976438639614836
92612.0	-0.9765561523900057
92613.0	-0.9766730790677642
92614.0	-0.9767894225712843
92615.0	-0.97690518580916
92616.0	-0.977020371675478
92617.0	-0.9771349830498909
92618.0	-0.9772490227976892
92619.0	-0.9773624937698726
92620.0	-0.9774753988032211
92621.0	-0.9775877407203666
92622.0	-0.9776995223298628
92623.0	-0.9778107464262557
92624.0	-0.9779214157901536
92625.0	-0.9780315331882963
92626.0	-0.9781411013736245
92627.0	-0.9782501230853486
92628.0	-0.9783586010490171
92629.0	-0.9784665379765846
92630.0	-0.9785739365664798
92631.0	-0.9786807995036735
92632.0	-0.9787871294597443
92633.0	-0.9788929290929468
92634.0	-0.9789982010482772
92635.0	-0.97910294795754
92636.0	-0.9792071724394134
92637.0	-0.9793108770995148
92638.0	-0.9794140645304661
92639.0	-0.9795167373119585
92640.0	-0.9796188980108169
92641.0	-0.979720549181064
92642.0	-0.9798216933639845
92643.0	-0.979922333088188
92644.0	-0.980022470869673
92645.0	-0.9801221092118894
92646.0	-0.9802212506058006
92647.0	-0.980319897529947
92648.0	-0.9804180524505064
92649.0	-0.9805157178213574
92650.0	-0.9806128960841389
92651.0	-0.980709589668313
92652.0	-0.9808058009912239
92653.0	-0.98090153245816
92654.0	-0.9809967864624128
92655.0	-0.9810915653853375
92656.0	-0.9811858715964119
92657.0	-0.9812797074532964
92658.0	-0.9813730753018921
92659.0	-0.9814659774764003
92660.0	-0.98155841629938
92661.0	-0.9816503940818067
92662.0	-0.9817419131231298
92663.0	-0.98183297571133
92664.0	-0.9819235841229768
92665.0	-0.9820137406232852
92666.0	-0.9821034474661723
92667.0	-0.982192706894314
92668.0	-0.9822815211392006
92669.0	-0.982369892421193
92670.0	-0.9824578229495775
92671.0	-0.9825453149226221
92672.0	-0.9826323705276307
92673.0	-0.982718991940998
92674.0	-0.9828051813282637
92675.0	-0.982890940844167
92676.0	-0.9829762726327003
92677.0	-0.9830611788271628
92678.0	-0.9831456615502138
92679.0	-0.9832297229139257
92680.0	-0.9833133650198369
92681.0	-0.9833965899590047
92682.0	-0.9834793998120566
92683.0	-0.9835617966492433
92684.0	-0.98364378253049
92685.0	-0.9837253595054483
92686.0	-0.9838065296135465
92687.0	-0.9838872948840416
92688.0	-0.9839676573360696
92689.0	-0.984047618978696
92690.0	-0.984127181810966
92691.0	-0.9842063478219546
92692.0	-0.9842851189908162
92693.0	-0.984363497286834
92694.0	-0.9844414846694696
92695.0	-0.9845190830884116
92696.0	-0.9845962944836244
92697.0	-0.9846731207853971
92698.0	-0.9847495639143913
92699.0	-0.984825625781689
92700.0	-0.9849013082888407
92701.0	-0.9849766133279134
92702.0	-0.9850515427815368
92703.0	-0.9851260985229513
92704.0	-0.985200282416054
92705.0	-0.9852740963154464
92706.0	-0.9853475420664797
92707.0	-0.9854206215053014
92708.0	-0.9854933364589015
92709.0	-0.9855656887451574
92710.0	-0.9856376801728803
92711.0	-0.9857093125418595
92712.0	-0.9857805876429078
92713.0	-0.9858515072579066
92714.0	-0.9859220731598499
92715.0	-0.9859922871128891
92716.0	-0.9860621508723765
92717.0	-0.9861316661849098
92718.0	-0.9862008347883753
92719.0	-0.9862696584119919
92720.0	-0.9863381387763537
92721.0	-0.9864062775934733
92722.0	-0.9864740765668247
92723.0	-0.986541537391386
92724.0	-0.9866086617536809
92725.0	-0.9866754513318223
92726.0	-0.9867419077955529
92727.0	-0.9868080328062879
92728.0	-0.9868738280171561
92729.0	-0.9869392950730409
92730.0	-0.9870044356106223
92731.0	-0.9870692512584172
92732.0	-0.98713374363682
92733.0	-0.9871979143581437
92734.0	-0.9872617650266595
92735.0	-0.9873252972386375
92736.0	-0.9873885125823865
92737.0	-0.987451412638293
92738.0	-0.9875139989788619
92739.0	-0.987576273168755
92740.0	-0.9876382367648303
92741.0	-0.9876998913161809
92742.0	-0.9877612383641736
92743.0	-0.9878222794424881
92744.0	-0.9878830160771545
92745.0	-0.9879434497865915
92746.0	-0.9880035820816454
92747.0	-0.9880634144656264
92748.0	-0.9881229484343474
92749.0	-0.9881821854761608
92750.0	-0.9882411270719955
92751.0	-0.9882997746953945
92752.0	-0.9883581298125514
92753.0	-0.9884161938823475
92754.0	-0.9884739683563872
92755.0	-0.9885314546790356
92756.0	-0.9885886542874536
92757.0	-0.9886455686116343
92758.0	-0.9887021990744391
92759.0	-0.9887585470916322
92760.0	-0.9888146140719172
92761.0	-0.9888704014169714
92762.0	-0.9889259105214814
92763.0	-0.9889811427731776
92764.0	-0.9890360995528692
92765.0	-0.9890907822344785
92766.0	-0.9891451921850757
92767.0	-0.9891993307649121
92768.0	-0.989253199327455
92769.0	-0.9893067992194214
92770.0	-0.9893601317808114
92771.0	-0.9894131983449417
92772.0	-0.9894660002384793
92773.0	-0.9895185387814742
92774.0	-0.9895708152873927
92775.0	-0.9896228310631501
92776.0	-0.9896745874091437
92777.0	-0.9897260856192848
92778.0	-0.9897773269810312
92779.0	-0.9898283127754197
92780.0	-0.9898790442770978
92781.0	-0.9899295227543556
92782.0	-0.989979749469158
92783.0	-0.9900297256771751
92784.0	-0.9900794526278148
92785.0	-0.9901289315642536
92786.0	-0.9901781637234673
92787.0	-0.9902271503362626
92788.0	-0.9902758926273073
92789.0	-0.9903243918151612
92790.0	-0.9903726491123066
92791.0	-0.9904206657251782
92792.0	-0.9904684428541941
92793.0	-0.990515981693785
92794.0	-0.9905632834324243
92795.0	-0.9906103492526578
92796.0	-0.9906571803311336
92797.0	-0.9907037778386312
92798.0	-0.9907501429400905
92799.0	-0.9907962767946414
92800.0	-0.9908421805556329
92801.0	-0.9908878553706614
92802.0	-0.9909333023815995
92803.0	-0.9909785227246248
92804.0	-0.9910235175302486
92805.0	-0.991068287923343
92806.0	-0.9911128350231703
92807.0	-0.9911571599434104
92808.0	-0.9912012637921883
92809.0	-0.9912451476721029
92810.0	-0.9912888126802533
92811.0	-0.9913322599082669
92812.0	-0.9913754904423269
92813.0	-0.9914185053631986
92814.0	-0.9914613057462576
92815.0	-0.9915038926615154
92816.0	-0.9915462671736474
92817.0	-0.9915884303420183
92818.0	-0.9916303832207096
92819.0	-0.9916721268585457
92820.0	-0.9917136622991194
92821.0	-0.991754990580819
92822.0	-0.9917961127368538
92823.0	-0.9918370297952794
92824.0	-0.9918777427790251
92825.0	-0.991918252705917
92826.0	-0.9919585605887058
92827.0	-0.9919986674350905
92828.0	-0.9920385742477442
92829.0	-0.9920782820243395
92830.0	-0.9921177917575728
92831.0	-0.9921571044351895
92832.0	-0.9921962210400086
92833.0	-0.9922351425499473
92834.0	-0.9922738699380452
92835.0	-0.9923124041724893
92836.0	-0.9923507462166372
92837.0	-0.9923888970290422
92838.0	-0.9924268575634765
92839.0	-0.9924646287689555
92840.0	-0.9925022115897612
92841.0	-0.9925396069654661
92842.0	-0.9925768158309566
92843.0	-0.9926138391164563
92844.0	-0.9926506777475491
92845.0	-0.9926873326452028
92846.0	-0.9927238047257919
92847.0	-0.9927600949011202
92848.0	-0.9927962040784438
92849.0	-0.9928321331604942
92850.0	-0.9928678830455004
92851.0	-0.9929034546272111
92852.0	-0.992938848794918
92853.0	-0.992974066433477
92854.0	-0.9930091084233308
92855.0	-0.9930439756405312
92856.0	-0.9930786689567602
92857.0	-0.9931131892393528
92858.0	-0.9931475373513174
92859.0	-0.9931817141513593
92860.0	-0.9932157204938996
92861.0	-0.9932495572290989
92862.0	-0.9932832252028774
92863.0	-0.993316725256936
92864.0	-0.9933500582287781
92865.0	-0.9933832249517296
92866.0	-0.9934162262549602
92867.0	-0.9934490629635042
92868.0	-0.9934817358982811
92869.0	-0.993514245876116
92870.0	-0.9935465937097601
92871.0	-0.9935787802079107
92872.0	-0.9936108061752321
92873.0	-0.9936426724123751
92874.0	-0.9936743797159974
92875.0	-0.9937059288787831
92876.0	-0.9937373206894629
92877.0	-0.9937685559328336
92878.0	-0.9937996353897782
92879.0	-0.9938305598372847
92880.0	-0.9938613300484658
92881.0	-0.9938919467925783
92882.0	-0.9939224108350425
92883.0	-0.9939527229374611
92884.0	-0.9939828838576381
92885.0	-0.9940128943495982
92886.0	-0.9940427551636052
92887.0	-0.9940724670461809
92888.0	-0.9941020307401243
92889.0	-0.9941314469845288
92890.0	-0.9941607165148023
92891.0	-0.9941898400626845
92892.0	-0.9942188183562657
92893.0	-0.9942476521200048
92894.0	-0.9942763420747471
92895.0	-0.9943048889377433
92896.0	-0.9943332934226663
92897.0	-0.9943615562396297
92898.0	-0.9943896780952055
92899.0	-0.9944176596924414
92900.0	-0.9944455017308789
92901.0	-0.9944732049065703
92902.0	-0.9945007699120966
92903.0	-0.9945281974365843
92904.0	-0.9945554881657228
92905.0	-0.9945826427817819
92906.0	-0.9946096619636284
92907.0	-0.9946365463867433
92908.0	-0.9946632967232385
92909.0	-0.9946899136418739
92910.0	-0.9947163978080737
92911.0	-0.9947427498839435
92912.0	-0.9947689705282866
92913.0	-0.9947950603966205
92914.0	-0.9948210201411931
92915.0	-0.9948468504109996
92916.0	-0.994872551851798
92917.0	-0.9948981251061255
92918.0	-0.9949235708133151
92919.0	-0.9949488896095106
92920.0	-0.9949740821276832
92921.0	-0.9949991489976473
92922.0	-0.9950240908460758
92923.0	-0.9950489082965164
92924.0	-0.9950736019694064
92925.0	-0.9950981724820891
92926.0	-0.9951226204488286
92927.0	-0.9951469464808251
92928.0	-0.9951711511862311
92929.0	-0.9951952351701652
92930.0	-0.9952191990347282
92931.0	-0.9952430433790183
92932.0	-0.9952667687991448
92933.0	-0.995290375888245
92934.0	-0.995313865236497
92935.0	-0.9953372374311358
92936.0	-0.9953604930564677
92937.0	-0.9953836326938842
92938.0	-0.9954066569218777
92939.0	-0.995429566316055
92940.0	-0.9954523614491522
92941.0	-0.9954750428910486
92942.0	-0.9954976112087817
92943.0	-0.9955200669665605
92944.0	-0.9955424107257802
92945.0	-0.9955646430450359
92946.0	-0.9955867644801366
92947.0	-0.9956087755841195
92948.0	-0.9956306769072634
92949.0	-0.9956524689971022
92950.0	-0.9956741523984397
92951.0	-0.9956957276533618
92952.0	-0.9957171953012509
92953.0	-0.9957385558787997
92954.0	-0.9957598099200233
92955.0	-0.9957809579562742
92956.0	-0.9958020005162542
92957.0	-0.9958229381260286
92958.0	-0.9958437713090385
92959.0	-0.9958645005861146
92960.0	-0.99588512647549
92961.0	-0.9959056494928129
92962.0	-0.9959260701511601
92963.0	-0.9959463889610487
92964.0	-0.9959666064304502
92965.0	-0.9959867230648024
92966.0	-0.9960067393670222
92967.0	-0.9960266558375183
92968.0	-0.9960464729742033
92969.0	-0.9960661912725067
92970.0	-0.9960858112253871
92971.0	-0.9961053333233443
92972.0	-0.9961247580544317
92973.0	-0.9961440859042685
92974.0	-0.9961633173560522
92975.0	-0.9961824528905701
92976.0	-0.9962014929862112
92977.0	-0.9962204381189792
92978.0	-0.9962392887625033
92979.0	-0.9962580453880507
92980.0	-0.9962767084645379
92981.0	-0.9962952784585426
92982.0	-0.996313755834316
92983.0	-0.9963321410537932
92984.0	-0.9963504345766057
92985.0	-0.9963686368600926
92986.0	-0.9963867483593118
92987.0	-0.9964047695270517
92988.0	-0.9964227008138427
92989.0	-0.9964405426679677
92990.0	-0.9964582955354739
92991.0	-0.9964759598601841
92992.0	-0.9964935360837073
92993.0	-0.9965110246454498
92994.0	-0.9965284259826269
92995.0	-0.9965457405302727
92996.0	-0.9965629687212518
92997.0	-0.99658011098627
92998.0	-0.9965971677538847
92999.0	-0.996614139450516
93000.0	-0.9966310265004572
93001.0	-0.9966478293258856
93002.0	-0.9966645483468723
93003.0	-0.9966811839813942
93004.0	-0.9966977366453427
93005.0	-0.9967142067525352
93006.0	-0.9967305947147255
93007.0	-0.9967469009416133
93008.0	-0.9967631258408554
93009.0	-0.9967792698180746
93010.0	-0.9967953332768718
93011.0	-0.9968113166188339
93012.0	-0.9968272202435454
93013.0	-0.9968430445485978
93014.0	-0.9968587899295994
93015.0	-0.9968744567801857
93016.0	-0.9968900454920286
93017.0	-0.996905556454847
93018.0	-0.9969209900564155
93019.0	-0.9969363466825751
93020.0	-0.9969516267172422
93021.0	-0.9969668305424184
93022.0	-0.9969819585382003
93023.0	-0.9969970110827883
93024.0	-0.9970119885524971
93025.0	-0.9970268913217639
93026.0	-0.9970417197631591
93027.0	-0.9970564742473942
93028.0	-0.9970711551433322
93029.0	-0.9970857628179962
93030.0	-0.9971002976365789
93031.0	-0.9971147599624515
93032.0	-0.9971291501571728
93033.0	-0.9971434685804987
93034.0	-0.9971577155903901
93035.0	-0.9971718915430234
93036.0	-0.997185996792798
93037.0	-0.9972000316923457
93038.0	-0.99721399659254
93039.0	-0.9972278918425039
93040.0	-0.9972417177896196
93041.0	-0.9972554747795364
93042.0	-0.9972691631561796
93043.0	-0.9972827832617596
93044.0	-0.9972963354367795
93045.0	-0.9973098200200445
93046.0	-0.99732323734867
93047.0	-0.9973365877580898
93048.0	-0.9973498715820648
93049.0	-0.9973630891526913
93050.0	-0.9973762408004093
93051.0	-0.9973893268540106
93052.0	-0.9974023476406474
93053.0	-0.9974153034858398
93054.0	-0.9974281947134849
93055.0	-0.9974410216458637
93056.0	-0.9974537846036504
93057.0	-0.9974664839059196
93058.0	-0.9974791198701545
93059.0	-0.9974916928122548
93060.0	-0.9975042030465449
93061.0	-0.9975166508857811
93062.0	-0.9975290366411601
93063.0	-0.9975413606223265
93064.0	-0.9975536231373803
93065.0	-0.9975658244928851
93066.0	-0.9975779649938755
93067.0	-0.9975900449438646
93068.0	-0.9976020646448518
93069.0	-0.9976140243973302
93070.0	-0.9976259245002943
93071.0	-0.9976377652512471
93072.0	-0.9976495469462083
93073.0	-0.9976612698797207
93074.0	-0.9976729343448584
93075.0	-0.9976845406332333
93076.0	-0.9976960890350036
93077.0	-0.9977075798388797
93078.0	-0.9977190133321325
93079.0	-0.9977303898005996
93080.0	-0.9977417095286937
93081.0	-0.9977529727994083
93082.0	-0.9977641798943258
93083.0	-0.9977753310936244
93084.0	-0.9977864266760843
93085.0	-0.9977974669190959
93086.0	-0.9978084520986656
93087.0	-0.9978193824894237
93088.0	-0.9978302583646306
93089.0	-0.9978410799961834
93090.0	-0.9978518476546239
93091.0	-0.9978625616091437
93092.0	-0.9978732221275924
93093.0	-0.9978838294764836
93094.0	-0.9978943839210015
93095.0	-0.9979048857250077
93096.0	-0.9979153351510479
93097.0	-0.9979257324603583
93098.0	-0.9979360779128723
93099.0	-0.9979463717672266
93100.0	-0.997956614280768
93101.0	-0.9979668057095601
93102.0	-0.997976946308389
93103.0	-0.9979870363307701
93104.0	-0.9979970760289547
93105.0	-0.9980070656539359
93106.0	-0.9980170054554545
93107.0	-0.9980268956820062
93108.0	-0.9980367365808471
93109.0	-0.9980465283980005
93110.0	-0.9980562713782619
93111.0	-0.9980659657652067
93112.0	-0.9980756118011948
93113.0	-0.9980852097273776
93114.0	-0.998094759783704
93115.0	-0.9981042622089257
93116.0	-0.9981137172406038
93117.0	-0.9981231251151148
93118.0	-0.9981324860676559
93119.0	-0.9981418003322515
93120.0	-0.9981510681417585
93121.0	-0.9981602897278729
93122.0	-0.9981694653211345
93123.0	-0.9981785951509339
93124.0	-0.9981876794455171
93125.0	-0.9981967184319922
93126.0	-0.998205712336334
93127.0	-0.9982146613833909
93128.0	-0.9982235657968893
93129.0	-0.9982324257994402
93130.0	-0.9982412416125439
93131.0	-0.9982500134565964
93132.0	-0.9982587415508941
93133.0	-0.9982674261136399
93134.0	-0.9982760673619484
93135.0	-0.9982846655118511
93136.0	-0.9982932207783023
93137.0	-0.998301733375184
93138.0	-0.9983102035153116
93139.0	-0.9983186314104391
93140.0	-0.9983270172712644
93141.0	-0.9983353613074342
93142.0	-0.99834366372755
93143.0	-0.9983519247391728
93144.0	-0.9983601445488282
93145.0	-0.998368323362012
93146.0	-0.9983764613831947
93147.0	-0.9983845588158275
93148.0	-0.9983926158623466
93149.0	-0.9984006327241784
93150.0	-0.9984086096017452
93151.0	-0.998416546694469
93152.0	-0.9984244442007778
93153.0	-0.9984323023181094
93154.0	-0.9984401212429175
93155.0	-0.9984479011706753
93156.0	-0.9984556422958817
93157.0	-0.9984633448120648
93158.0	-0.9984710089117883
93159.0	-0.998478634786655
93160.0	-0.9984862226273121
93161.0	-0.998493772623456
93162.0	-0.998501284963837
93163.0	-0.9985087598362642
93164.0	-0.9985161974276096
93165.0	-0.9985235979238133
93166.0	-0.9985309615098883
93167.0	-0.9985382883699244
93168.0	-0.9985455786870937
93169.0	-0.9985528326436544
93170.0	-0.9985600504209559
93171.0	-0.9985672321994428
93172.0	-0.9985743781586602
93173.0	-0.9985814884772573
93174.0	-0.9985885633329923
93175.0	-0.9985956029027372
93176.0	-0.9986026073624816
93177.0	-0.9986095768873372
93178.0	-0.9986165116515426
93179.0	-0.9986234118284671
93180.0	-0.9986302775906157
93181.0	-0.9986371091096329
93182.0	-0.9986439065563066
93183.0	-0.9986506701005737
93184.0	-0.9986573999115231
93185.0	-0.9986640961574003
93186.0	-0.9986707590056119
93187.0	-0.9986773886227293
93188.0	-0.9986839851744934
93189.0	-0.9986905488258184
93190.0	-0.9986970797407957
93191.0	-0.9987035780826988
93192.0	-0.9987100440139864
93193.0	-0.9987164776963071
93194.0	-0.9987228792905035
93195.0	-0.9987292489566155
93196.0	-0.9987355868538854
93197.0	-0.9987418931407607
93198.0	-0.998748167974899
93199.0	-0.9987544115131715
93200.0	-0.9987606239116669
93201.0	-0.9987668053256955
93202.0	-0.9987729559097931
93203.0	-0.9987790758177244
93204.0	-0.9987851652024877
93205.0	-0.9987912242163177
93206.0	-0.9987972530106902
93207.0	-0.9988032517363254
93208.0	-0.9988092205431915
93209.0	-0.9988151595805093
93210.0	-0.9988210689967549
93211.0	-0.998826948939664
93212.0	-0.9988327995562354
93213.0	-0.998838620992735
93214.0	-0.998844413394699
93215.0	-0.9988501769069376
93216.0	-0.9988559116735389
93217.0	-0.9988616178378725
93218.0	-0.9988672955425928
93219.0	-0.9988729449296427
93220.0	-0.998878566140257
93221.0	-0.9988841593149667
93222.0	-0.9988897245936008
93223.0	-0.9988952621152921
93224.0	-0.9989007720184787
93225.0	-0.9989062544409086
93226.0	-0.9989117095196425
93227.0	-0.9989171373910577
93228.0	-0.9989225381908512
93229.0	-0.9989279120540434
93230.0	-0.9989332591149811
93231.0	-0.9989385795073412
93232.0	-0.9989438733641336
93233.0	-0.9989491408177051
93234.0	-0.9989543819997424
93235.0	-0.9989595970412752
93236.0	-0.9989647860726798
93237.0	-0.9989699492236824
93238.0	-0.9989750866233619
93239.0	-0.9989801984001536
93240.0	-0.9989852846818521
93241.0	-0.9989903455956148
93242.0	-0.9989953812679649
93243.0	-0.9990003918247945
93244.0	-0.9990053773913674
93245.0	-0.9990103380923234
93246.0	-0.9990152740516802
93247.0	-0.9990201853928369
93248.0	-0.9990250722385774
93249.0	-0.9990299347110732
93250.0	-0.9990347729318861
93251.0	-0.9990395870219722
93252.0	-0.9990443771016837
93253.0	-0.999049143290773
93254.0	-0.999053885708395
93255.0	-0.9990586044731105
93256.0	-0.9990632997028888
93257.0	-0.9990679715151108
93258.0	-0.9990726200265723
93259.0	-0.999077245353486
93260.0	-0.9990818476114856
93261.0	-0.9990864269156275
93262.0	-0.9990909833803949
93263.0	-0.9990955171196994
93264.0	-0.9991000282468847
93265.0	-0.9991045168747293
93266.0	-0.9991089831154493
93267.0	-0.9991134270807006
93268.0	-0.9991178488815828
93269.0	-0.9991222486286411
93270.0	-0.9991266264318694
93271.0	-0.9991309824007131
93272.0	-0.9991353166440714
93273.0	-0.9991396292703009
93274.0	-0.9991439203872172
93275.0	-0.9991481901020987
93276.0	-0.9991524385216883
93277.0	-0.9991566657521969
93278.0	-0.9991608718993054
93279.0	-0.9991650570681676
93280.0	-0.999169221363413
93281.0	-0.9991733648891492
93282.0	-0.9991774877489648
93283.0	-0.9991815900459311
93284.0	-0.9991856718826059
93285.0	-0.9991897333610353
93286.0	-0.9991937745827566
93287.0	-0.9991977956488005
93288.0	-0.9992017966596939
93289.0	-0.9992057777154622
93290.0	-0.9992097389156319
93291.0	-0.9992136803592334
93292.0	-0.9992176021448029
93293.0	-0.9992215043703854
93294.0	-0.9992253871335364
93295.0	-0.9992292505313256
93296.0	-0.9992330946603378
93297.0	-0.9992369196166766
93298.0	-0.9992407254959661
93299.0	-0.9992445123933533
93300.0	-0.9992482804035112
93301.0	-0.99925202962064
93302.0	-0.9992557601384703
93303.0	-0.9992594720502652
93304.0	-0.999263165448823
93305.0	-0.9992668404264786
93306.0	-0.9992704970751065
93307.0	-0.9992741354861234
93308.0	-0.9992777557504897
93309.0	-0.9992813579587121
93310.0	-0.9992849422008461
93311.0	-0.9992885085664978
93312.0	-0.9992920571448266
93313.0	-0.9992955880245471
93314.0	-0.9992991012939316
93315.0	-0.999302597040812
93316.0	-0.999306075352582
93317.0	-0.9993095363161997
93318.0	-0.9993129800181895
93319.0	-0.9993164065446437
93320.0	-0.999319815981226
93321.0	-0.9993232084131725
93322.0	-0.999326583925294
93323.0	-0.9993299426019786
93324.0	-0.9993332845271934
93325.0	-0.9993366097844865
93326.0	-0.9993399184569898
93327.0	-0.99934321062742
93328.0	-0.9993464863780819
93329.0	-0.999349745790869
93330.0	-0.9993529889472671
93331.0	-0.9993562159283551
93332.0	-0.9993594268148078
93333.0	-0.9993626216868976
93334.0	-0.9993658006244963
93335.0	-0.9993689637070777
93336.0	-0.9993721110137188
93337.0	-0.9993752426231026
93338.0	-0.9993783586135194
93339.0	-0.9993814590628691
93340.0	-0.9993845440486633
93341.0	-0.9993876136480265
93342.0	-0.9993906679376992
93343.0	-0.9993937069940384
93344.0	-0.999396730893021
93345.0	-0.9993997397102444
93346.0	-0.9994027335209295
93347.0	-0.9994057123999213
93348.0	-0.9994086764216923
93349.0	-0.9994116256603429
93350.0	-0.9994145601896044
93351.0	-0.9994174800828401
93352.0	-0.9994203854130477
93353.0	-0.9994232762528603
93354.0	-0.9994261526745493
93355.0	-0.9994290147500252
93356.0	-0.99943186255084
93357.0	-0.9994346961481892
93358.0	-0.9994375156129126
93359.0	-0.999440321015497
93360.0	-0.9994431124260776
93361.0	-0.9994458899144398
93362.0	-0.9994486535500211
93363.0	-0.9994514034019124
93364.0	-0.9994541395388603
93365.0	-0.9994568620292681
93366.0	-0.9994595709411984
93367.0	-0.999462266342374
93368.0	-0.9994649483001802
93369.0	-0.9994676168816661
93370.0	-0.9994702721535462
93371.0	-0.9994729141822025
93372.0	-0.9994755430336861
93373.0	-0.9994781587737182
93374.0	-0.9994807614676924
93375.0	-0.9994833511806762
93376.0	-0.9994859279774126
93377.0	-0.9994884919223217
93378.0	-0.9994910430795023
93379.0	-0.9994935815127333
93380.0	-0.9994961072854758
93381.0	-0.999498620460874
93382.0	-0.9995011211017578
93383.0	-0.9995036092706431
93384.0	-0.9995060850297344
93385.0	-0.9995085484409256
93386.0	-0.9995109995658022
93387.0	-0.9995134384656427
93388.0	-0.9995158652014193
93389.0	-0.9995182798338007
93390.0	-0.9995206824231531
93391.0	-0.9995230730295408
93392.0	-0.9995254517127296
93393.0	-0.9995278185321864
93394.0	-0.999530173547082
93395.0	-0.9995325168162916
93396.0	-0.9995348483983975
93397.0	-0.9995371683516892
93398.0	-0.9995394767341653
93399.0	-0.9995417736035359
93400.0	-0.9995440590172228
93401.0	-0.9995463330323613
93402.0	-0.9995485957058019
93403.0	-0.9995508470941118
93404.0	-0.9995530872535756
93405.0	-0.9995553162401973
93406.0	-0.999557534109702
93407.0	-0.9995597409175365
93408.0	-0.9995619367188708
93409.0	-0.9995641215686004
93410.0	-0.9995662955213465
