% Model:              9.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 12 2023, 01:18
% Dimension:          3
% Nodes:              40982
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-6.000000000000072        178.0000000000001        4.999999999999963        52.49986520113283
-9.762365924686485        179.77010129940788       5                        52.4998652179096
-8.000000000000075        176.00000000000017       4.999999999999963        52.49986519933242
-8.28710989555618         181.30979572398508       9.566650390624982        51.778823576615565
-13.262281963165416       179.81820042917025       9.566650390625002        51.79863909047706
-6.000000000000076        182.96135976441698       4.999999999999963        52.499865226680456
-3.4876067236036623       181.56409715167797       8.96484374999998         51.53620655763575
25.99999999999996         178.0000000000001        4.999999999999963        51.15705633243489
23.999999999999957        176.00000000000017       4.999999999999963        51.15705633337375
28.459230049895048        173.52446862978258       5                        49.72530970777802
26.29160412390771         176.02463381645393       8.486617737615717        50.10650844358157
22.23616110260593         179.77103632893312       5                        51.15705635045958
127.7875766684129         179.76632460296707       5                        46.71141464348562
125.99999999999994        176.00000000000017       4.999999999999963        46.71141464420277
128.92844555434309        179.7712281187526        7.805353243156414        46.72795077764087
123.99999999999993        178.0000000000001        4.999999999999963        46.711414644316946
-8.000000000000075        206.00000000000014       4.999999999999963        52.49986539866403
-6.000000000000077        204.00000000000017       4.999999999999963        52.49986538309828
-9.94058343384101         205.49237836965483       9.672851562499996        54.13483431337251
-9.541338664793136        202.4486999713869        5                        52.49986536651119
-13.233752184161428       206.00000000000014       5                        52.49986539260185
-9.020875668940285        210.910915625293         5                        56.357858158330494
-6.1222494949545165       201.86530476716115       8.823242187499979        53.17629664175853
-24.000000000000078       176.00000000000017       4.999999999999963        52.49986519239219
-22.212423331587203       179.76632460296693       5                        52.49986521569138
-22.703822907547316       176.93969830576978       10.543736441153056       51.29590461804242
-18.76624781583873        176.0000000000001        4.999999999999963        52.49986520440256
-26.000000000000078       178.0000000000001        4.999999999999963        52.49986519669493
-22.84958721371435        171.18932837997772       5                        50.81329192364178
-27.929429103335313       171.1111383841656        11.513671875000002       50.35162256966236
-26.700462735178142       183.38032868525067       10.026855468749998       51.60023863837907
-30.21439866570297        181.31343126970302       5                        51.3268969583351
-27.480111285429757       177.43193545590012       10.768260806526554       51.02584240571448
-27.70535362856556        174.0038647150942        5                        50.930507657451294
-32.15739856770252        177.0462034588183        5                        50.74012993010785
-26.00000000000007        204.00000000000017       4.999999999999963        52.49986538483391
-24.000000000000092       206.00000000000017       5                        52.499865401605994
-28.78062001143757        207.686806582527         10.8056640625            54.63428239078637
-27.262050079751234       203.1416030140032        10.72058057716995        53.54701221811216
-21.473659441533183       200.99205492459453       11.493195274645268       53.272338657632574
-21.526027971914807       201.52051522712256       5                        52.499865360407505
-27.72111540161447        208.08983934720032       5                        54.714274778950404
5.99999999999993          178.0000000000001        5                        51.15705636364918
7.999999999999971         176.0000000000001        5                        51.157056359334256
6.915677597022557         177.68587801582143       9.412691525473079        50.79096126648779
3.711095237996993         175.2663853540875        5                        50.75874527105621
9.775901650626224         179.76087749987124       5                        51.15705636790624
13.233752184161323        176.0000000000001        5                        51.15705635635589
5.0848470312431004        170.57138399007243       5                        50.29637454614943
12.633826291503285        173.01158442083417       11.065876177012175       50.23771499680833
1.9848758295597153        176.09905689620138       7.78559718569182         50.82440210039872
3.8564274868295425        182.1457894385242        8.686022668320053        51.14381354910135
5.999999999999931         182.9613597644169        5                        51.157056378493515
-8.588887731054697        173.98335892559433       10.735796921913414       50.990835786496916
-6.097169692691153        171.19119292426458       5                        50.75765307059175
-3.648175447286945        174.70080510810473       5                        51.12035130382559
-10.733798043761773       170.49822615135474       5                        50.79079528540155
-13.23375218416142        176.00000000000006       4.999999999999961        52.49986520560141
-1.2362932937285631       179.97267446303772       12.350288068012253       51.111926779659825
-10.574219791112286       179.65823168355314       14.133300781250002       51.30928389263978
122.43455550938417        177.29363353544377       11.467553067558493       46.785204211142016
122.29257667547927        174.0294755241846        5                        46.76848480888154
-7.46292288205352         211.24177500854438       9.672851562499996        56.39907959920554
5.999999999999956         204.00000000000017       4.999999999999963        51.157056481222504
7.999999999999957         206.00000000000017       4.999999999999963        51.15705648672618
7.647268805562837         204.19465570280772       8.907341982671934        52.32992847351277
10.476393728383684        201.51873624039993       5                        51.1570564528841
3.653832705274347         207.27254920394475       5                        53.58729601894026
-5.999999999999991        232                      4.999999999999993        92.54294769966819
-4.261170915125846        229.8372924671695        7.561700994318179        71.94219781795667
-7.999999999999991        229.99999999999997       4.999999999999993        92.54294769966819
-3.0918068033444257       227.90222305981928       5                        68.47948395796722
5.999999999999997         232                      4.999999999999993        57.43785698365336
4.4193803638134455        230.33635606328147       5                        60.651734122051735
6.682423188249847         232.52637479218606       9.129423318827357        59.64598471505511
2.646522059111973         233.59817219314124       5                        63.52594147581631
8.00000000000001          229.99999999999997       4.999999999999993        57.43785696757833
9.807617192180262         233.8408147256269        4.999999999999993        57.43785693894404
11.373164261085238        230.49165328940964       7.627625038266923        57.50930644499069
126                       229.99999999999997       4.999999999999993        46.69347610507111
124.00000000000003        232                      4.999999999999993        46.69347610521368
121.92813282038709        228.0386850689282        5                        46.800210747597085
122.76963850709103        228.4676681120601        8.310815323833578        46.79652343087136
143.99999999999994        178.0000000000001        4.999999999999963        46.71141463929387
141.99999999999991        176.00000000000017       4.999999999999963        46.711414639575416
142.97599053350018        180.41881700829413       9.79822164175968         46.667726613094665
140.2376340753135         179.77010129940788       5                        46.711414640462635
143.99999999999994        204.00000000000017       4.999999999999963        46.711414641191645
141.99999999999991        206.00000000000014       4.999999999999963        46.71141464135787
140.45866133520684        202.4486999713869        5                        46.7114146419725
144.44049717755476        204.18137450580372       10.606413990698119       46.6551231349938
144.98712358981052        207.9807095626367        5                        46.652103923266615
157.99999999999997        206.00000000000017       4.999999999999963        46.44624103581205
155.99999999999997        204.00000000000017       4.999999999999963        46.446241036093824
160.47267672528025        201.52138044487822       5                        46.446241034745924
159.09227740661075        204.0577994343737        9.886876476337745        46.490056461173566
141.99999999999997        229.99999999999997       4.999999999999993        46.69347610061312
144                       232                      4.999999999999993        46.69347610021357
140.1871726040541         233.8170781217559        5                        46.693476101182426
143.31628724048818        229.44241022044793       9.768332093035442        46.64794823406655
146.34624254543257        228.2804462458906        5                        46.61620182366493
128.1582807745038         230.13095411792398       8.877124926630193        46.74435069564402
127.88211418452076        233.86761793398705       5                        46.69347610393799
155.48005452956107        209.59417135124738       10.878347230882138       46.534357068674886
153.70576481529832        207.31073208376787       5                        46.53927269427669
156                       232                      4.999999999999993        46.36183639175044
154.2350768202592         228.6029405639169        5                        46.49468350151977
158                       229.99999999999997       4.999999999999993        46.36183639173271
